marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,30066435,R65UOOB3YPEBI,B00W65W8OS,743667470,Galaxy S6 Edge Case  Caseology [Waterfall Series] Scratch-Resistant Cover [Gold] [Clearback Bumper] for Samsung Galaxy S6 Edge (2015) - Gold,Wireless,5,0,0,N,Y,I love my,I love my case,2015-08-31
US,15936617,RYOKT5V30XMHZ,B00ZSLW90U,541563831,PhoneTatoos (TM) Iphone 6 Plus Sugar Skull Transparent Clear Candy Skin Cover (Clear),Wireless,2,0,0,N,Y,Two Stars,Is rubbing off,2015-08-31
US,45962687,R31IEIYS60RHSE,B00SAXYTHY,250480080,Sony Xperia Z3 & Z3 Compact Case  Speedtek Premium PU Leather Wallet Flip Protective Skin Case with Magnetic Closure for Sony Xperia Z3 & Z3 Compact (2014) (Built-in Credit Card/ID Card Slot),Wireless,2,0,0,N,Y,Two Stars,It's good for its price but does not last long.,2015-08-31
US,15048654,R2HYJP62YZY8ON,B00KC8MPK8,240045048,LG G3 Case  Caseology [Daybreak Series] Slim Fit Shock Absorbent Cover [Lime Green] [Slip Resistant] for G3 - Lime Green,Wireless,5,0,0,N,Y,Great case! Fits perfectly even with a tempered glass ...,Great case! Fits perfectly even with a tempered glass screen protector. It does add bulk to the phone but makes it easier to carry which is a huge plus :) Lime green is a fantastic color.,2015-08-31
US,1918815,R3F7RRKCV3B3S4,B00WXHK0OY,296665167,Ixir Tempered Glass Screen Protector for Galaxy S6 Bundle with Cleaning Cloth,Wireless,1,0,0,N,Y,Did not fit!!!,The screen protector was not wide enough  did not fit phone properly!! :/,2015-08-31
US,488280,R65NZHJZDFDZ3,B00SGJYVYI,950736196,NakedShield Alcatel One Touch Evolve 2 4037T (Blue Phone Box) Total Hard Armor LifeStyle Phone Case,Wireless,3,0,0,N,Y,It's not bad  but I wish it would've been a bit ...,I'm 50/50 about this product. It's not bad  but I wish it would've been a bit more durable and less thin plastic-y.,2015-08-31
US,16336976,R2CHNHYKO4Y34Y,B00BURIAOA,724821740,ZAGG invisibleSHIELD for Samsung Galaxy S4  - Clear,Wireless,5,0,0,N,Y,Five Stars,Excellent product  fast shipping!!!,2015-08-31
US,14470664,RZO2Q2E66087O,B00VH8ZW02,514476191,Anker 40W/8A 5-Port USB Charger PowerPort 5  Multi-Port USB Charger for iPhone SE/6/6 Plus  iPad Air 2/Pro/mini 3  Samsung Galaxy S7/S7 Edge/S6/S6 Edge  LG G5 and More,Wireless,4,0,0,N,Y,... one for her as well - This is a great charger and a great buying experience,After seeing and using ours a friend asked that I get one for her as well - This is a great charger and a great buying experience.,2015-08-31
US,13704240,R351BNRSE6PMEO,B009QD95GW,552592744,Digitizer & LCD Assembly for Motorola Droid Razr Maxx XT916 - Touch Screen Glass Display Repair Replacement,Wireless,5,1,1,N,N,Five Stars,Don't give a bad review because you didn't do the research and ordered the wrong part.,2015-08-31
US,27271554,R13QJXK3WBXYIF,B00WF4ZLNA,535965824,IMKEY® Premium 10FT Extra Long Gold-Plated Micro USB 2.0 Sync Data Charging Cord Cable For Samsung Galaxy Tab 3 7.0/ 8.0/ 10.1 Samsung Galaxy Tab 4 7.0/ 8.0/ 10.1   Pro 8.4/ 10.1/ Note 10.1 2014 Edition,Wireless,1,0,0,N,Y,I was so disappointed. The cord looked so high quality and beautiful,The part that connects to the tablet broke after the first use. No kidding. The part that is important is actually the weakest part. I was so disappointed. The cord looked so high quality and beautiful.,2015-08-31
US,1722292,RSCTBW8L7IDIN,B00M06YFQW,336142201,iPhone 6s Plus Case,Wireless,4,0,0,N,N,iPHONE 6 PLUS CASE,Product acceptable. Sturdy,2015-08-31
US,34400008,RWI1X0QUZ3UNR,B00DGEGJ02,212863722,Wemo Wi-Fi enabled  Works with Amazon Alexa,Wireless,5,1,1,N,Y,It is great.,It take a little to instal  but it works perfectly. I works with my Amazon Echo.,2015-08-31
US,14285503,RG3K97QDFILJ6,B00TI3ER1I,770792819,Raysun® Premium Ballistic Tempered Glass Screen Protector for Apple iPad Air iPad 4 iPad 3 iPad 2 iPad Mini iPad Mini Retina - 0.33mm 8-9h Hardness,Wireless,1,0,0,N,Y,Not so great,Glass shattered during installation. There is no protective cover on the front side of the glass to protect it during installation on the device.  The instructions on the package do not correspond to the actual contents of the box for installation.  Overall poor installation instructions.  I have no idea who the product performs as I never made it that far.<br /><br />I have installed several Zagg glass screen protectors and never had one break before.  This brand is well below the quality of Zagg Glass.  The only reason I tried this brand is that Zagg does not make one for the Kindle HD 7.  A very disappointing result.,2015-08-31
US,784007,R2P5D8GO4JXDDS,B009EJ92PC,479879521,iPhone SE Screen Protector  amFilm Screen Protector for iPhone SE  5  5S  5C Premium HD Clear (Invisible) (3-Pack),Wireless,5,0,0,N,N,Easy to apply,Fast delivery.  Easy to apply!,2015-08-31
US,39700693,R1TGVW1XQVPTRN,B00SH444JE,821659292,Unifun 20000mAh Power Bank Backup External Battery Dual USB 2A Fast Charging Portable Charger for iPhone 6S 6 Plus  iPad and Samsung Galaxy S6 Edge,Wireless,5,0,0,N,Y,Five Stars,Love it,2015-08-31
US,12208514,RQE68IRX5YHAD,B00JAY397S,463095651,BESDATA Universal Car Cassette Player Adapter with 3.5mm Male Jack and 2.5mm Plug Adapter for iPod  iPad  iPhone  MP3  Mobil Device  Black,Wireless,4,0,0,N,Y,Has been working just fine  with the exception of a small interference sound when I move my cell phone,Good cassette adapter.<br />My husband and I just bought a Subaru OUtback 2002 with CD and cassette players.<br />We were afraid to try this to plug our cell phones into the car stereo  because some reviews say that it completely damaged the car sound system  but so far  we've been using for 4 days and   it has been working in a very good way.<br /><br />The only thing that I didn't like  which prevented me for putting 5 stars  it was a small interference sound when I move the cell phone. That is all.,2015-08-31
US,48623501,R1G7J2VAMI4AEC,B00LBK7QBY,361030039,"Universal Waterproof Case  JOTO CellPhone Dry Bag Pouch for Apple iPhone 7 Plus 6S 6 Plus SE 5S  Samsung Galaxy S7  S6 Note 5 4  HTC LG Sony Nokia Motorola up to 6.0"" diagonal",Wireless,5,0,0,N,Y,Good product. Please note that it is not a ...,Good product.  Please note that it is not a floating case.  They don't claim it is but I somehow was thinking it was.  It is a good price and does what it says.,2015-08-31
US,19156241,R3W2SGER0NRKS9,B00VELW74G,242280710,PAIAIP Fashion Soft Silicone MOSCHINO Letter Phone Case for Apple Iphone 6 Plus / 6s Plus Purple,Wireless,5,0,0,N,Y,Hawt case!!!!,I love it. Item is exactly as described and pictured.,2015-08-31
US,49146471,RTU94GY7Y9FL9,B00PFPEOIO,312707306,CX PRO - iPhone 6/6s Plus,Wireless,1,0,0,N,Y,One Star,i have to return this,2015-08-31
US,42860494,R15F4ZA8L6G85M,B00K5N8L1W,816223253,Mophie Extended Battery Case for iPhone 5/5S/SE,Wireless,5,0,0,N,Y,Five Stars,Love the price for a great product,2015-08-31
US,1522677,R2EJAR1FC8MYD6,B00IFECQXC,245810600,"ASC Single 15"" Subwoofer 1"" MDF Universal Fit Vented Port Sub Box Speaker Enclosure",Wireless,2,0,0,N,Y,Not a very suitable option,The box was alright but after a short while the box starts falling apart and it rattles about ten times louder than the actual sub. Ruins the listening experience majorly. Ended up putting in screws throughout most of the box and still can not find the source of the rattling exactly.,2015-08-31
US,34642338,R3K4L2QHCC7B2Z,B00VSZIWT2,886057096,E-PRANCE EP-1512 Cigarette Lighter Power Adapter with 3 DC Sockets,Wireless,5,7,7,N,Y,it's a really good little camera,It took a little time for me to write this review because I prefer to try a product out completely over time. I did have a problem with the cable  the camera would shut off when the car was in motion and I would have to screw around with the connector to get it to turn on again  after a few miles it would shut off again  this was corrected when I notified the company which promptly sent me a new cable. The problem now seems to be fixed. About the camera itself...it's a really good little camera  the picture is really clear and the colors are very natural. This camera rivals many more expensive models. Take a look at the YouTube videos  they speak for themselves. The only problem I have (with any of these cameras) is  the setting buttons are really small  for a man's hands that can be a problem  but other than that I really don't have any other complaints with this camera. It does what it was designed to do. The company is really nice to deal with if you do have a problem  like with any electronic device  things can and do go wrong sometimes  but this company responds quickly to rectify a problem which keeps their costumers happy. Over all  I'm very satisfied with my purchase and would recommend this very reasonably priced camera to any one looking to purchase a car camera. When an accident happens  and they do  it's nice to have a visual account to protect yourself. This is a very sensible purchase for anyone.,2015-08-31
US,4653925,R2NZN2QTI0ZWVO,B012D2ZORQ,290183153,Galaxy S6 Case  S6 Case - ULAK Shock Absorption Hybrid Rubber Combo Case Cover 3in1 [Rigid Plastic+Soft Silicone] for Samsung Galaxy S6,Wireless,5,0,0,N,Y,Five Stars,The best phone case I ever bought!,2015-08-31
US,10560397,R2I3ZVD4RV1TDR,B00NH13YHK,675680542,AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - White,Wireless,1,0,0,N,Y,Not Apple Certified,I bought this charger because it was long and apple certified and from Amazon. However  I have had it for about a month and now no longer works because it is says it isn't apple certified which is the way it is described in the name of the product. I hope the company can send me a new iPhone charger because this one is no longer working.,2015-08-31
US,24868013,R3EI1CBL2PFLL4,B00PYW5X1A,20811796,Sentey LS-4560 B-trek H9 Bluetooth Wireless Foldable Headphones with Carrying Case,Wireless,5,0,1,N,Y,Work great and exceeded my expectations with both build and sound quality.  Pleasantly surprised.,Works as described.  I bought it to have earphones with some noise blocking capability for use on a tractor.  I have ear-bud phones which block noise and these block better with better sound and no more gooey-squishy-sweat in my ear canals.  I have paired it with 2 tablets (one android  one Windows) and my phone all easily.  Good sound quality. Does not block enough outside sound to serve as hearing protection  nor would I expect it to  but it is close and works well for my needs in a tractor which isn't very loud.<br /><br />Pros:  Good sound quality.  Voice notifications lets you know on/off/pairing.  Comfortable (fits fully over my ears).  Range; I tried pairing to my phone when outside ready to hit the tractor and it wouldn't do it....came to realize it was still connected inside to my tablet which I had to go inside to disconnect.  Nice compact case.<br />Cons:  At this price point I can't complain.  The USB charger cable is unique and may be difficult to replace (USB to mic jack). They feel &#34;flimsy&#34; but then that means they are lightweight and comfortable for work-use or long games.<br />Unknowns:  I haven't run the battery dead yet to know run time; at least a few hours.  Microphone; haven't tried it.<br /><br />Bottom line:  when these wear out I will get another pair.  I will probably buy two more for my kids for road trips as they have systematically destroyed the &#34;wire&#34; with each wired set that I have bought them.,2015-08-31
US,15862026,R2PFN1OYW283EJ,B00U06B5A8,58282176,Samsung Trender USB Dual Function Data Transfer And Charging Cable 2Ft Black,Wireless,1,0,0,N,Y,One Star,I wanted to transfer pictures  but it did not work.  What I actually needed was a memory card.,2015-08-31
US,36588105,R3CGELDM824FG8,B00JLJJBVK,593808002,iPhone 4s Case  JETech iPhone 4 4s Case Bumper Shock-Absorption Bumper and Anti-Scratch Clear Back for Apple iPhone 4/4s,Wireless,5,0,0,N,Y,Five Stars,Very good quality for the price.,2015-08-31
US,21348344,R316IWC16L1JL7,B00MSTG93S,756207795,BESTEK Voltage Converter,Wireless,2,0,0,N,N,Pretty noisy. Embarrassing to use in conference room with ...,Didn't realize it has an internal fan.  Pretty noisy.  Embarrassing to use in conference room with others.,2015-08-31
US,28778212,R3QVK8H5OGKZHJ,B00OKTY3A0,525931140,Samsung Galaxy Grand Prime G530H/DS Factory Unlocked Phone - Retail Packaging,Wireless,3,0,0,N,Y,Three Stars,Ok,2015-08-31
US,35994521,R2VTH4AXEG1NFP,B00AB174ZW,298362395,Jackery Giant+ Premium 12 000 mAh Dual USB Portable Battery Charger & External Battery Pack (Black),Wireless,4,0,0,N,Y,Works well,works well.  Can charge my iPad as well as my phone on one charge.  Very handy to take on a trip.,2015-08-31
US,36628287,R3MGC0DFY0BE92,B00VM1L1AO,502481211,"[Full Screen & Edge to Edge] iPhone 6S Tempered Glass Screen Protectors [Silver] - [Anti Scratch] HD Clear [Bubble free] Shockproof Screen Film for iPhone 6 4.7""",Wireless,5,0,0,N,Y,Slick!,Gives my phone that same iPhone modern look but is unique  lots of compliments already.,2015-08-31
US,50788202,R1UDIDVSHQRCNR,B00P936188,856423969,Anker 60W 6-Port USB Wall Charger  PowerPort 6 for iPhone X/ 8/ 7 / 6s / Plus  iPad Pro / Air 2 / mini/ iPod  Galaxy S7 / S6 / Edge / Plus  Note 5 / 4  LG  Nexus  HTC and More,Wireless,5,0,0,N,Y,Great,Great product. Works well.,2015-08-31
US,40820862,RUU7HGP6QQIKC,B00Q7TOW5W,976618760,TechMatte Car Mount MagGrip Windshield and Dashboard Universal Magnetic Car Mount With Device Holder for iPhone 6  6S  Samsung Galaxy S6  S6 Edge (Black),Wireless,5,0,0,N,Y,Best Mobile Phone Mount I've Ever Used,I am VERY happy with this holder.  The suction mount and positioning abilities are very high quality.  I use a 5.5 inch screen phone and a thin  hard-shell case.  The thin  metal plate fits easily between the back of my phone and its case  and it holds very firmly on the TechMatte's magnet.  I don't need the gripper portion  although it is also very nice quality.  And while it holds firmly  it also comes off when I want to grab my phone.<br />What I like the most about this mount is the ability to quickly put the phone on  or take it off with one hand and no fumbling about.  You can place the phone on it lengthwise  or straight up and down without difficulty.  Once on  the phone doesn't move while I'm driving through any turns  stops  or bumps.  It's just plain easy  reliable and functional.<br />The mount's suction cup is the best I've ever used -- and I've used many over the years.  It'll hold firm on any windshield  or on a dashboard horizontal pad.  The angle adjustments are easy to use  also high quality  and they hold firmly once in place.<br />This product is absolute proof of &#34;you get what you pay for.&#34;  Sure  you can get a cheaper Chinese knock-off on Ebay...but it won't be anything nearly as good.  I'm sold.  I'll be happy with this system for years.  I will likely purchase more as gifts for my kids this Christmas.,2015-08-31
